1143,45.63094,-73.59413,2021-06-23,jumele,130.06,7,3,2,1,1985,305,2,1,543800
1144,45.48169,-73.57939,2021-06-24,condo,76.18,4,2,1,0,2012,0,1,1,481200
1145,45.5424,-73.5856,2021-06-24,condo,70.2,3,2,1,0,2011,0,3,0,463000
1146,45.57661,-73.56026,2021-06-24,condo,76.18,4,2,1,0,2012,0,14,0,520800
1147,45.51567,-73.55586,2021-06-24,condo,58.06,4,1,1,0,2010,0,10,0,427400
1148,45.54593,-73.57071,2021-06-24,triplex,259.48,18,2,3,0,0,181.2,0,0,780400
1149,45.47684,-73.57859,2021-06-24,condo,41.81,1,1,1,0,2007,0,6,0,274400
1150,45.58118,-73.61061,2021-06-24,duplex,66.89,4,3,1,0,1972,418.1,0,0,1000600
1151,45.4969,-73.55824,2021-06-24,condo,52.4,3,1,1,0,2011,0,1,0,400400
1152,45.52496,-73.56026,2021-06-24,condo,90.58,5,2,1,0,1999,0,2,1,686800
1153,45.4782,-73.59553,2021-06-24,condo,81.94,4,2,1,0,2010,0,1,0,444900
1154,45.53819,-73.6955,2021-06-24,maisonenrange,121.89,8,3,1,1,1993,77.3,3,1,523400
1155,45.43645,-73.68334,2021-06-24,penthouse,94.76,6,3,1,0,2013,0,2,1,502800
1156,45.54195,-73.68846,2021-06-24,condo,79.8,6,2,1,0,1998,0,1,1,377400
1157,45.48747,-73.62132,2021-06-24,jumele,204.39,7,4,3,0,1931,309.4,2,0,1534000
1158,45.45488,-73.59583,2021-06-24,duplex,80.29,5,2,1,0,1953,209,0,0,685400
1159,45.56944,-73.5433,2021-06-24,maison,139.35,10,4,2,0,1956,398,1,0,666100
1160,45.49755,-73.8525,2021-06-24,condo,111.02,7,3,1,0,1995,0,0,1,502500
1161,45.4606,-73.59677,2021-06-24,quadruplex,71.91,6,2,1,0,1957,201.5,0,0,730300
1162,45.54589,-73.56529,2021-06-24,condo,102.19,7,3,1,0,1990,0,1,1,757900
1163,45.66025,-73.55636,2021-06-24,maison,96.62,10,4,2,0,1988,501.7,1,0,459800
1164,45.41737,-73.89046,2021-06-24,maison,232.26,15,4,2,1,1952,1003.4,2,1,901900
1165,45.52234,-73.5677,2021-06-24,condo,82.68,4,2,1,0,2012,0,1,0,482200
1166,45.5328,-73.62006,2021-06-24,condo,72,5,1,1,1,2008,0,2,0,541500
1167,45.58678,-73.51432,2021-06-24,duplex,149.39,10.5,3,2,1,1955,281.1,0,0,612400
1168,45.41464,-73.63743,2021-06-24,condo,84.36,5,2,1,0,2000,0,1,0,303800
1169,45.50066,-73.68106,2021-06-24,jumele,366,9,4,2,1,1953,364.2,3,0,777900
1170,45.51485,-73.80041,2021-06-24,maison,160.54,6,3,3,1,2014,914.2,2,1,1265100
1171,45.53987,-73.53635,2021-06-24,condo,97.55,5,3,1,0,1904,0,1,0,385200
1172,45.46563,-73.57551,2021-06-24,loft,120.77,5,2,2,1,2012,0,1,0,513400
1173,45.44601,-73.60727,2021-06-24,condo,150.1,5,3,1,1,2002,0,2,1,596600
1174,45.53615,-73.72513,2021-06-24,condo,89.19,8,2,1,0,1987,0,1,0,363300
1175,45.65831,-73.49363,2021-06-24,maison,117.62,8,4,2,0,1983,479,1,0,557400
1176,45.46667,-73.8479,2021-06-24,maison,131.76,8,5,2,1,1973,543.5,2,1,568400
1177,45.55816,-73.57326,2021-06-24,condo,61.69,4,2,1,0,2008,0,3,0,391500
1178,45.67081,-73.55096,2021-06-24,maison,130.06,8,3,2,1,2005,561.1,2,0,748200
1179,45.49105,-73.64993,2021-06-24,duplex,395.19,12,6,3,0,1954,151,0,1,755100
1180,45.64996,-73.56893,2021-06-24,maison,124.49,13,3,2,0,1968,627.1,1,1,599900
1181,45.442,-73.83143,2021-06-24,maison,101.73,10,3,2,1,1955,780.4,1,0,537700
1182,45.49737,-73.55524,2021-06-24,condo,128.95,5,2,2,0,1995,0,10,1,1089600
1183,45.48647,-73.57169,2021-06-24,condo,87.33,5,2,1,0,1986,0,1,0,395400
1184,45.46774,-73.8581,2021-06-24,maison,168.07,12,5,3,1,1987,0,2,1,898600
1185,45.45714,-73.66077,2021-06-24,condo,70.05,4,2,1,0,2009,0,4,1,382100
1186,45.47271,-73.59201,2021-06-24,condo,86.21,5,2,1,0,2007,0,1,0,398300
1187,45.46453,-73.58463,2021-06-24,condo,86.21,5,2,1,0,2008,86.2,3,0,371000
1188,45.50572,-73.70302,2021-06-24,maisonenrange,234.12,9,3,2,1,2001,111.5,3,1,984900
1189,45.48014,-73.56752,2021-06-24,condo,82.22,3,2,1,0,2012,0,3,0,440100
1190,45.55763,-73.55203,2021-06-24,loft,97.55,4,1,1,0,1989,0,4,1,519500
1191,45.48736,-73.79649,2021-06-24,maisonenrange,91.2,7.5,2,1,1,1970,0,2,0,336500
1192,45.50201,-73.68834,2021-06-24,maison,106.5,12,5,2,0,1954,441.3,0,0,752100
1193,45.59874,-73.6441,2021-06-24,maison-a-paliers-multiples,111.48,9,3,1,1,1966,371.6,1,1,443400
1194,45.53552,-73.57139,2021-06-24,condo,92.9,5,3,1,0,1910,188.4,3,0,515600
1195,45.51884,-73.62507,2021-06-24,duplex,109.68,6,4,1,0,1951,373.6,0,1,911500
1196,45.65314,-73.50757,2021-06-24,maisonenrange,70.48,6,3,1,0,1970,130.3,2,0,291200
1197,45.67463,-73.49427,2021-06-24,condo,78.97,4,2,1,1,1991,0,2,0,250600
1198,45.50156,-73.70139,2021-06-24,jumele,206.24,8,3,2,1,2001,304.1,2,1,1076600
1199,45.65213,-73.5096,2021-06-24,condo,125.23,5,2,1,0,2006,125.2,1,0,325800
1200,45.55736,-73.5359,2021-06-24,loft,95.41,5,1,1,0,2007,0,1,1,478000
1201,45.53669,-73.67635,2021-06-24,condo,87.33,2,2,1,0,2011,0,1,1,450600
1202,45.52308,-73.57214,2021-06-24,condo,144,6,3,1,0,1885,0,1,0,870600
1203,45.52231,-73.5881,2021-06-24,condo,63.5,3,1,1,0,1998,0,1,0,401700
